id,name,protein,fat,carbohydrate,vitaminA,vitaminB1,vitaminB2,vitaminB3,vitaminB5,vitaminB6,vitaminB12,vitaminC,vitaminD,vitaminK
715,モロヘイヤ　茎葉　生　　　,4.8,0.5,6.3,840,0.18,0.42,1.1,1.83,0.35,0,65,0,640
716,モロヘイヤ　茎葉　ゆで　　　,3,0.4,4,550,0.06,0.13,0.4,0.7,0.08,0,11,0,450
717,やまごぼう　みそ漬　　　,4.1,0.1,15.6,0,0.02,0.1,0.4,0.02,0.03,0,0,0,1
718,ゆりね　りん茎　生　　　,3.8,0.1,28.3,0,0.08,0.07,0.7,0,0.12,0,9,0,0
719,ゆりね　りん茎　ゆで　　　,3.4,0.1,28.7,0,0.07,0.07,0.6,0,0.12,0,8,0,Tr
720,ようさい　茎葉　生　　　,2.2,0.1,3.1,360,0.1,0.2,1,0.4,0.11,0,19,0,250
721,ようさい　茎葉　ゆで　　　,2.2,0.1,4.1,320,0.06,0.1,0.6,0.3,0.05,0,6,0,260
722,よめな　葉　生　　　,3.4,0.2,10,560,0.23,0.32,3.2,0.5,0.1,0,42,0,440
723,よもぎ　葉　生　　　,5.2,0.3,8.7,440,0.19,0.34,2.4,0.55,0.08,0,35,0,340
724,よもぎ　葉　ゆで　　　,4.8,0.1,8.2,500,0.08,0.09,0.5,0.13,0.04,0,2,0,380
725,らっかせい　未熟豆　生　　　,12,24.2,12.4,Tr,0.54,0.09,10,1.4,0.21,0,20,0,0
726,らっかせい　未熟豆　ゆで　　　,11.9,23.5,12.3,Tr,0.3,0.13,8.2,0.91,0.19,0,19,0,0
727,（らっきょう類）　らっきょう　りん茎　生　　,1.4,0.2,29.3,0,0.07,0.05,2.1,0.56,0.12,0,23,0,1
728,（らっきょう類）　らっきょう　甘酢漬　　,0.7,0.2,29,0,0.01,0.01,0.2,0,0.02,0,0,0,2
729,（らっきょう類）　エシャレット　りん茎　生　　,2.3,0.2,17.8,2,0.03,0.05,0.8,0.33,0.11,0,21,0,6
730,リーキ　りん茎葉　生　　　,1.6,0.1,6.9,4,0.06,0.08,0.4,0.17,0.24,0,11,0,9
731,リーキ　りん茎葉　ゆで　　　,1.3,0.1,6.8,3,0.05,0.07,0.3,0.14,0.2,0,9,0,8
732,ルッコラ　　葉　生　　　,1.9,0.4,3.1,300,0.06,0.17,0.5,0.55,0.11,0,66,0,210
733,ルバーブ　葉柄　生　　　,0.7,0.1,6,3,0.04,0.05,0.2,0.1,0.02,0,5,0,7
734,ルバーブ　葉柄　ゆで　　　,0.5,0.1,4.6,4,0.01,0.03,0.1,0.1,0.01,0,4,0,9
735,（レタス類）　レタス　土耕栽培　結球葉　生　　,0.6,0.1,2.8,20,0.05,0.03,0.2,0.2,0.05,0,5,0,29
736,（レタス類）　レタス　水耕栽培　結球葉　生　　,0.8,0.2,2.9,59,0.03,0.03,0.3,0.06,0.05,0,5,0,58
737,（レタス類）　サラダな　葉　生　　,1,0.2,2.7,180,0.06,0.13,0.3,0.25,0.06,0,14,0,110
738,（レタス類）　リーフレタス　葉　生　　,1.4,0.1,3.3,200,0.1,0.1,0.4,0.24,0.1,0,21,0,160
739,（レタス類）　サニーレタス　葉　生　　,1.2,0.2,3.2,170,0.1,0.1,0.3,0.14,0.08,0,17,0,160
740,（レタス類）　サンチュ　葉　生　　,1.2,0.4,2.5,320,0.06,0.1,0.4,0.08,0.08,0,13,0,220
741,（レタス類）　コスレタス　葉　生　　,1.2,0.2,3.4,43,0.06,0.06,0.3,0.23,0.05,0,8,0,54
742,れんこん　根茎　生　　　,1.9,0.1,15.5,Tr,0.1,0.01,0.4,0.89,0.09,0,48,0,0
743,れんこん　根茎　ゆで　　　,1.3,0.1,16.1,Tr,0.06,0,0.2,0.49,0.07,0,18,0,0
744,わけぎ　葉　生　　　,1.6,0,7.4,220,0.06,0.1,0.3,0.21,0.18,0,37,0,170
745,わけぎ　葉　ゆで　　　,1.9,0,6.9,150,0.05,0.08,0.3,0.2,0.13,0,21,0,120
746,わさび　根茎　生　　　,5.6,0.2,18.4,1,0.06,0.15,0.6,0.2,0.32,0,75,0,49
747,わさび　わさび漬　　　,7.1,0.5,28,2,0.08,0.17,0.6,0.25,0.38,0,1,0,9
748,わらび　生わらび　生　　　,2.4,0.1,4,18,0.02,1.09,0.8,0.45,0.05,0,11,0,17
749,わらび　生わらび　ゆで　　　,1.5,0.1,3,13,Tr,0.05,0.4,0,0,0,0,0,15
750,わらび　干しわらび　乾　　　,20,0.7,61.4,110,0.12,0.46,5.1,2.7,0.06,0,0,0,180
751,あけび　果肉　生　　　,0.5,0.1,22,0,0.07,0.03,0.3,0.29,0.08,0,65,0,0
752,あけび　果皮　生　　　,0.3,0.3,8.6,0,0.03,0.06,0.1,0.47,0.09,0,9,0,0
753,アセロラ　酸味種　生　　　,0.7,0.1,9,31,0.03,0.04,0.3,0.25,0,0,1700,0,0
754,アセロラ　甘味種　生　　　,0.7,0.1,9,31,0.03,0.04,0.3,0.25,0,0,800,0,0
755,アセロラ　10 %果汁入り飲料　　,0.1,0,10.5,3,Tr,Tr,Tr,0.03,0,0,120,0,0
756,アテモヤ　生　　　,1.8,0.4,19.4,0,0.08,0.12,0.9,0.23,0.28,0,14,0,0
757,アボカド　生　　　,2.5,18.7,6.2,6,0.1,0.21,2,1.65,0.32,0,15,0,0
758,あんず　生　　　,1,0.3,8.5,120,0.02,0.02,Tr,0.3,0.05,0,3,0,0
759,あんず　乾　　　,9.2,0.4,70.4,410,0,0.03,3.5,0.53,0.18,0,Tr,0,0
760,あんず　缶詰　　　,0.5,0.4,18.9,46,0.01,0.01,0.1,0,0.04,0,Tr,0,0
761,あんず　ジャム　高糖度　　,0.3,0.1,64.9,39,0.01,Tr,0.2,0,0.02,0,Tr,0,0
762,あんず　ジャム　低糖度　　,0.4,0.1,50.5,58,0.01,0.01,0.2,0,0.02,0,Tr,0,0
763,いちご　生　　　,0.9,0.1,8.5,1,0.03,0.02,0.4,0.33,0.04,0,62,0,0
764,いちご　ジャム　高糖度　　,0.4,0.1,63.3,0,0.01,0.01,0.2,0.08,0.02,0,9,0,0
765,いちご　ジャム　低糖度　　,0.5,0.1,48.4,0,0.01,0.01,0.2,0.06,0.03,0,10,0,0
766,いちご　乾　　　,0.5,0.2,82.8,2,0,0,0.1,0.02,0.01,0,0,0,0
767,いちじく　生　　　,0.6,0.1,14.3,1,0.03,0.03,0.2,0.23,0.07,0,2,0,0
768,いちじく　乾　　　,3,1.1,75.3,4,0.1,0.06,0.7,0.36,0.23,0,0,0,0
769,いちじく　缶詰　　　,0.5,0.1,19.4,0,0.02,0.02,0.1,0,0.05,0,0,0,0
770,うめ　生　　　,0.7,0.5,7.9,20,0.03,0.05,0.4,0.35,0.06,0,6,0,0
771,うめ　梅漬　塩漬　　,0.7,0.4,6.7,1,0.02,0.04,0.3,0.2,0.06,0,0,0,0
772,うめ　梅漬　調味漬　　,1.5,0.5,10.5,2,0.03,0.03,0.1,0.07,0.02,0,0,0,0
773,うめ　梅干し　塩漬　　,0.9,0.2,10.5,7,0.02,0.01,0.4,0.12,0.05,0,0,0,0
774,うめ　梅干し　調味漬　　,1.5,0.6,21.1,Tr,0.01,0.01,0.1,0.04,0.03,0,0,0,0
775,うめ　梅びしお　　　,0.7,0.5,48.1,0,0.03,0.03,0.2,0,0.02,0,0,0,0
776,うめ　20 %果汁入り飲料　　　,Tr,Tr,12.3,0,0,0,0,0,0.01,0,0,0,0
777,オリーブ　塩漬　グリーンオリーブ　　,1,15,4.5,38,0.01,0.02,Tr,0,0.03,0,12,0,0
778,オリーブ　塩漬　ブラックオリーブ　　,0.8,12.3,3.4,0,0.05,0.06,0.3,0,0.02,0,Tr,0,0
779,オリーブ　塩漬　スタッフドオリーブ　　,0.8,14.3,4.2,44,0.01,0.01,Tr,0,0.02,0,11,0,0
780,かき　甘がき　生　　　,0.4,0.2,15.9,35,0.03,0.02,0.3,0.28,0.06,0,70,0,0
781,かき　渋抜きがき　生　　　,0.5,0.1,16.9,25,0.02,0.02,0.3,0.27,0.05,0,55,0,0
782,かき　干しがき　　　,1.5,1.7,71.3,120,0.02,0,0.6,0.85,0.13,0,2,0,0
783,かりん　生　　　,0.4,0.1,18.3,11,0.01,0.03,0.3,0.31,0.04,0,25,0,0
784,（かんきつ類）　いよかん　砂じょう　生　　,0.9,0.1,11.8,13,0.06,0.03,0.3,0.36,0.07,0,35,0,0
785,（かんきつ類）　うんしゅうみかん　じょうのう　早生　生　,0.5,0.1,11.9,87,0.07,0.04,0.2,0.21,0.07,0,35,0,0
786,（かんきつ類）　うんしゅうみかん　じょうのう　普通　生　,0.7,0.1,12,84,0.1,0.03,0.3,0.23,0.06,0,32,0,0
787,（かんきつ類）　うんしゅうみかん　砂じょう　早生　生　,0.5,0.1,11.3,92,0.07,0.03,0.2,0.15,0.07,0,35,0,0
788,（かんきつ類）　うんしゅうみかん　砂じょう　普通　生　,0.7,0.1,11.5,92,0.09,0.03,0.3,0.23,0.05,0,33,0,0
789,（かんきつ類）　うんしゅうみかん　果実飲料　ストレートジュース　,0.5,0.1,10.6,35,0.06,0.01,0.2,0.14,0.03,0,29,0,0
790,（かんきつ類）　うんしゅうみかん　果実飲料　濃縮還元ジュース　,0.5,0.1,9.9,51,0.06,0.04,0.2,0.26,0.04,0,30,0,0
791,（かんきつ類）　うんしゅうみかん　果実飲料　果粒入りジュース　,0.2,Tr,13,18,0.02,0.01,0.1,0.08,0.01,0,12,0,0
792,（かんきつ類）　うんしゅうみかん　果実飲料　50 %果汁入り飲料　,0.2,Tr,14.7,23,0.03,0.01,0.1,0.1,0.02,0,18,0,0
793,（かんきつ類）　うんしゅうみかん　果実飲料　20 %果汁入り飲料　,0.1,Tr,12.4,10,0.01,0.01,Tr,0,0.01,0,7,0,0
794,（かんきつ類）　うんしゅうみかん　缶詰　果肉　,0.5,0.1,15.3,34,0.05,0.02,0.2,0.09,0.03,0,15,0,0
795,（かんきつ類）　うんしゅうみかん　缶詰　液汁　,0.3,0.1,15.3,0,0.04,0.02,0.2,0.05,0.03,0,15,0,0
796,（かんきつ類）　オレンジ　ネーブル　砂じょう　生　,0.9,0.1,11.8,11,0.07,0.04,0.3,0.28,0.06,0,60,0,0
797,（かんきつ類）　オレンジ　バレンシア　米国産　砂じょう　生　,1,0.1,9.8,10,0.1,0.03,0.4,0.36,0.07,0,40,0,0
798,（かんきつ類）　オレンジ　バレンシア　果実飲料　ストレートジュース　,0.8,Tr,11,3,0.07,0.01,0.2,0.14,0.06,0,22,0,0
799,（かんきつ類）　オレンジ　バレンシア　果実飲料　濃縮還元ジュース　,0.7,0.1,10.7,4,0.07,0.02,0.3,0.23,0.06,0,42,0,0
800,（かんきつ類）　オレンジ　バレンシア　果実飲料　50 %果汁入り飲料　,0.4,0.2,10.8,1,0.04,0.01,0.1,0.01,0.03,0,16,0,0
801,（かんきつ類）　オレンジ　バレンシア　果実飲料　30 %果汁入り飲料　,0.2,Tr,10,0,0.02,0.01,0.1,0.04,0.02,0,10,0,0
802,（かんきつ類）　オレンジ　バレンシア　マーマレード　高糖度　,0.2,0.1,63.2,2,0.01,0,0.1,0,0.02,0,5,0,0
803,（かんきつ類）　オレンジ　バレンシア　マーマレード　低糖度　,0.3,0.1,47.7,5,0.01,0,0.1,0,0.02,0,4,0,0
804,（かんきつ類）　オレンジ　福原オレンジ　砂じょう　生　,1,0.1,9.8,10,0.1,0.03,0.4,0.36,0.07,0,60,0,0
805,（かんきつ類）　オロブランコ　砂じょう　生　　,0.8,0.1,10.1,Tr,0.09,0.02,0.3,0.47,0.04,0,38,0,0
806,（かんきつ類）　かぼす　果汁　生　　,0.4,0.1,8.5,1,0.02,0.02,0.1,0.15,0.03,0,42,0,0
807,（かんきつ類）　かわちばんかん　砂じょう　生　　,0.7,0.2,8.8,4,0.06,0.02,0.3,0.13,0.05,0,36,0,0
808,（かんきつ類）　きよみ　砂じょう　生　　,0.8,0.2,10.3,45,0.1,0.02,0.3,0.27,0.08,0,42,0,0
809,（かんきつ類）　きんかん　全果　生　　,0.5,0.7,17.5,11,0.1,0.06,0.6,0.29,0.06,0,49,0,0
810,（かんきつ類）　グレープフルーツ　白肉種　砂じょう　生　,0.9,0.1,9.6,0,0.07,0.03,0.3,0.39,0.04,0,36,0,0
811,（かんきつ類）　グレープフルーツ　紅肉種　砂じょう　生　,0.9,0.1,9.6,34,0.07,0.03,0.3,0.39,0.04,0,36,0,0
812,（かんきつ類）　グレープフルーツ　果実飲料　ストレートジュース　,0.6,0.1,10.3,0,0.04,0.01,0.2,0.23,0.03,0,38,0,Tr
813,（かんきつ類）　グレープフルーツ　果実飲料　濃縮還元ジュース　,0.7,0.1,8.8,10,0.06,0.02,0.3,0.25,0.03,0,53,0,0
814,（かんきつ類）　グレープフルーツ　果実飲料　50 %果汁入り飲料　,0.3,Tr,11.1,0,0.02,Tr,0.1,0,0.02,0,19,0,0
815,（かんきつ類）　グレープフルーツ　果実飲料　20 %果汁入り飲料　,0.1,Tr,9.7,0,0,0,Tr,0,0.01,0,8,0,0
816,（かんきつ類）　グレープフルーツ　缶詰　,0.5,Tr,17.1,0,0.03,Tr,0.2,0.16,0.03,0,26,0,0
817,（かんきつ類）　さんぼうかん　砂じょう　生　　,0.7,0.3,10.9,4,0.07,0.03,0.4,0.35,0.06,0,39,0,0
818,（かんきつ類）　シークヮーサー　果汁　生　　,0.8,0.1,7.9,7,0.08,0.03,0.3,0.1,0.03,0,11,0,0
819,（かんきつ類）　シークヮーサー　10 %果汁入り飲料　　,0.1,Tr,11.8,1,0,0,0,0,0,0,2,0,0
820,（かんきつ類）　しらぬひ　砂じょう　生　　,0.8,0.2,12.9,30,0.09,0.03,0.3,0.25,0.04,0,48,0,0
821,（かんきつ類）　すだち　果皮　生　　,1.8,0.3,16.4,44,0.04,0.09,0.5,0.23,0.16,0,110,0,0
822,（かんきつ類）　すだち　果汁　生　　,0.5,0.1,6.6,0,0.03,0.02,0.2,0.13,0.08,0,40,0,0
823,（かんきつ類）　せとか　砂じょう　生　　,0.8,0.2,11.7,77,0.08,0.03,0.3,0.13,0.05,0,57,0,0
824,（かんきつ類）　セミノール　砂じょう　生　　,1.1,0.1,12.4,89,0.01,0.04,0.3,0.45,0.09,0,41,0,0
825,（かんきつ類）　だいだい　果汁　生　　,0.3,0.2,8,2,0.03,0.02,0.4,0.12,0.02,0,35,0,0
826,（かんきつ類）　なつみかん　砂じょう　生　　,0.9,0.1,10,7,0.08,0.03,0.4,0.29,0.05,0,38,0,0
827,（かんきつ類）　なつみかん　缶詰　　,0.5,0.1,19.4,1,0.04,Tr,0.2,0.07,0.03,0,14,0,0
828,（かんきつ類）　はっさく　砂じょう　生　　,0.8,0.1,11.5,9,0.06,0.03,0.2,0.3,0.07,0,40,0,0
829,（かんきつ類）　はるみ　砂じょう　生　　,0.9,0.2,12.1,57,0.11,0.02,0.2,0.21,0.05,0,40,0,0
830,（かんきつ類）　ひゅうがなつ　じょうのう及びアルベド　生　　,0.6,0.1,11.7,1,0.05,0.03,0.3,0.23,0.06,0,26,0,0
831,（かんきつ類）　ひゅうがなつ　砂じょう　生　　,0.6,0.1,8.3,1,0.06,0.03,0.2,0.27,0.05,0,21,0,0
832,（かんきつ類）　ぶんたん　砂じょう　生　　,0.7,0.1,9.8,1,0.03,0.04,0.3,0.32,0,0,45,0,0
833,（かんきつ類）　ぶんたん　ざぼん漬　　,0.2,0.1,85.5,Tr,0,0.02,Tr,0,0,0,Tr,0,0
834,（かんきつ類）　ぽんかん　砂じょう　生　　,0.9,0.1,9.9,52,0.08,0.04,0.2,0.24,0.05,0,40,0,0
835,（かんきつ類）　ゆず　果皮　生　　,1.2,0.5,14.2,20,0.07,0.1,0.5,0.89,0.09,0,160,0,0
836,（かんきつ類）　ゆず　果汁　生　　,0.5,0.1,7,1,0.05,0.02,0.2,0.29,0.02,0,40,0,0
837,（かんきつ類）　ライム　果汁　生　　,0.4,0.1,9.3,0,0.03,0.02,0.1,0.16,0.05,0,33,0,0
838,（かんきつ類）　レモン　全果　生　　,0.9,0.7,12.5,2,0.07,0.07,0.2,0.39,0.08,0,100,0,0
839,（かんきつ類）　レモン　果汁　生　　,0.4,0.2,8.6,1,0.04,0.02,0.1,0.18,0.05,0,50,0,0
840,キウイフルーツ　緑肉種　生　　　,1,0.1,13.5,6,0.01,0.02,0.3,0.29,0.12,0,69,0,0
841,キウイフルーツ　黄肉種　生　　　,1.1,0.2,14.9,3,0.02,0.02,0.3,0.26,0.14,0,140,0,0
842,キワノ　生　　　,1.5,0.9,8,3,0.03,0.01,0.2,0.14,0.04,0,2,0,0
843,グァバ　赤肉種　生　　　,0.6,0.1,9.9,50,0.03,0.04,0.8,0.32,0.06,0,220,0,0
844,グァバ　白肉種　生　　　,0.6,0.1,9.9,0,0.03,0.04,0.8,0.32,0.06,0,220,0,0
845,グァバ　果実飲料　20 %果汁入り飲料（ネクター）　　,0.1,0.1,12.3,2,0,0.01,0.1,0,0.01,0,19,0,0
846,グァバ　果実飲料　10 %果汁入り飲料　　,0.1,0.1,12.3,1,0,0,0.1,0,0.01,0,9,0,0
847,グーズベリー　生　　　,1,0.1,13.2,10,0.02,0.02,0.2,0.4,0.02,0,22,0,0
848,ぐみ　生　　　,1.3,0.2,17.2,32,0.01,0.04,0.3,0.45,0.02,0,5,0,0
849,ココナッツ　ココナッツウォーター　　　,0.2,0.1,5,0,0.01,0.01,0.1,0,0,0,2,0,0
850,ココナッツ　ココナッツミルク　　　,1.9,16,2.8,0,0.01,0,0.4,0,0.02,0,0,0,0
851,ココナッツ　ナタデココ　　　,0,Tr,20.2,0,0,0,0,0,0,0,0,0,0
852,さくらんぼ　国産　生　　　,1,0.2,15.2,8,0.03,0.03,0.2,0.24,0.02,0,10,0,0
853,さくらんぼ　米国産　生　 　,1.2,0.1,17.1,2,0.03,0.03,0.2,0.29,0.02,0,9,0,0
854,さくらんぼ　米国産　缶詰　　,0.6,0.1,17.6,3,0.01,0.01,0.1,0,0.01,0,7,0,0
855,ざくろ　生　　　,0.2,Tr,15.5,0,0.01,0.01,0.2,0.32,0.04,0,10,0,0
856,すいか　赤肉種　生　　　,0.6,0.1,9.5,69,0.03,0.02,0.2,0.22,0.07,0,10,0,0
857,すいか　黄肉種　生　　　,0.6,0.1,9.5,1,0.03,0.02,0.2,0.22,0.07,0,10,0,0
858,スターフルーツ　生　　　,0.7,0.1,7.5,6,0.03,0.02,0.3,0.38,0.02,0,12,0,0
859,（すもも類）　にほんすもも　生　　,0.6,1,9.4,7,0.02,0.02,0.3,0.14,0.04,0,4,0,0
860,（すもも類）　プルーン　生　　,0.7,0.1,12.6,40,0.03,0.03,0.5,0.22,0.06,0,4,0,0
861,（すもも類）　プルーン　乾　　,2.5,0.2,62.4,110,0.07,0.07,2.2,0.32,0.34,0,0,0,0
862,チェリモヤ　生　　　,1.3,0.3,19.8,Tr,0.09,0.09,0.7,0.36,0.23,0,34,0,0
863,ドラゴンフルーツ　生　　　,1.4,0.3,11.8,0,0.08,0.06,0.4,0.53,0.05,0,7,0,0
864,ドリアン　生　　　,2.3,3.3,27.1,3,0.33,0.2,1.4,0.22,0.25,0,31,0,0
865,（なし類）　日本なし　生　　,0.3,0.1,11.3,0,0.02,Tr,0.2,0.14,0.02,0,3,0,0
866,（なし類）　日本なし　缶詰　　,0.1,0.1,19.1,0,Tr,0,0.1,0,0.02,0,0,0,0
867,（なし類）　中国なし　生　　,0.2,0.1,12.7,0,0.02,0.01,0.2,0.14,0.02,0,6,0,0
868,（なし類）　西洋なし　生　　,0.3,0.1,14.4,0,0.02,0.01,0.2,0.09,0.02,0,3,0,0
869,（なし類）　西洋なし　缶詰　　,0.2,0.1,20.7,0,0.01,0.02,0.3,0,0.01,0,Tr,0,0
870,なつめ　乾　　　,3.9,2,71.4,1,0.1,0.21,1.6,0.86,0.14,0,1,0,0
871,なつめやし　乾　　　,2.2,0.2,71.3,13,0.07,0.04,1.8,0.94,0.16,0,0,0,0
872,パインアップル　生　　　,0.6,0.1,13.4,3,0.08,0.02,0.2,0.28,0.08,0,27,0,0
873,パインアップル　果実飲料　ストレートジュース　　,0.3,0.1,11,1,0.04,0.01,0.2,0.19,0.07,0,6,0,0
874,パインアップル　果実飲料　濃縮還元ジュース　　,0.1,0.1,11.1,1,0.05,0.02,0.2,0.17,0.05,0,5,0,0
875,パインアップル　果実飲料　50 %果汁入り飲料　　,0.3,0.1,12.1,Tr,0.03,0.01,0.1,0.07,0.04,0,3,0,0
876,パインアップル　果実飲料　10 %果汁入り飲料　　,Tr,Tr,12.4,0,0,0,Tr,0,0.01,0,0,0,0
877,パインアップル　缶詰　　　,0.4,0.1,20.3,1,0.07,0.01,0.2,0.06,0.06,0,7,0,0
878,パインアップル　砂糖漬　　　,0.5,0.2,86.8,1,0,0.02,0.1,0,0.01,0,0,0,0
879,ハスカップ　生　　　,0.7,0.6,12.8,11,0.02,0.03,0.5,0.29,0.04,0,44,0,0
880,パッションフルーツ　果汁　生　　　,0.8,0.4,16.2,89,0.01,0.09,1.9,0.63,0.18,0,16,0,0
881,バナナ　生　　　,1.1,0.2,22.5,5,0.05,0.04,0.7,0.44,0.38,0,16,0,0
882,バナナ　乾　　　,3.8,0.4,78.5,70,0.07,0.12,1.4,1.13,1.04,0,Tr,0,0
883,パパイア　完熟　生　　　,0.5,0.2,9.5,40,0.02,0.04,0.3,0.42,0.01,0,50,0,0
884,パパイア　未熟　生　　　,1.3,0.1,9.4,10,0.03,0.04,0.3,0.55,0.01,0,45,0,0
885,びわ　生　　　,0.3,0.1,10.6,68,0.02,0.03,0.2,0.22,0.06,0,5,0,0
886,びわ　缶詰　　　,0.3,0.1,19.8,39,0.01,0.01,0.2,0,0.02,0,Tr,0,0
887,ぶどう　生　　　,0.4,0.1,15.7,2,0.04,0.01,0.1,0.1,0.04,0,2,0,0
888,ぶどう　干しぶどう　　　,2.7,0.2,80.7,1,0.12,0.03,0.6,0.17,0.23,0,Tr,0,0
889,ぶどう　果実飲料　ストレートジュース　　,0.3,0.2,14.5,0,0.02,0.01,0.1,0.06,0.05,0,Tr,0,Tr
890,ぶどう　果実飲料　濃縮還元ジュース　　,0.3,0.3,12.1,0,0.02,Tr,0.2,0.04,0.06,0,Tr,0,0
891,ぶどう　果実飲料　70 %果汁入り飲料　　,0.2,Tr,12.9,0,Tr,0,Tr,0,0.05,0,0,0,0
892,ぶどう　果実飲料　10 %果汁入り飲料　　,Tr,Tr,13.1,0,0,0,0,0,0.01,0,0,0,0
893,ぶどう　缶詰　　　,0.4,0.1,20.4,1,0.02,0.01,0.1,0,0.03,0,0,0,0
894,ぶどう　ジャム　　　,0.5,0.1,47.5,0,0.02,0.01,0.1,0.11,0.04,0,0,0,0
895,ブルーベリー　生　　　,0.5,0.1,12.9,5,0.03,0.03,0.2,0.12,0.05,0,9,0,0
896,ブルーベリー　ジャム　　　,0.7,0.3,43.8,2,0.03,0.02,0.4,0.11,0.04,0,3,0,0
897,ブルーベリー　乾　　　,2.7,1.9,72.5,7,0.12,0.1,1.5,0.26,0.2,0,Tr,0,0
898,ホワイトサポテ　生　　　,1.5,0.1,18.9,1,0.05,0.05,0.6,0.22,0.06,0,18,0,0
899,まくわうり　黄肉種　生　　　,0.8,0.1,7.8,15,0.03,0.03,0.8,0.16,0.06,0,30,0,0
900,まくわうり　白肉種　生　　　,0.8,0.1,7.8,0,0.03,0.03,0.8,0.16,0.06,0,30,0,0
901,マルメロ　生　　　,0.3,0.1,15.1,4,0.02,0.02,0.2,0.25,0.05,0,18,0,0
902,マンゴー　生　　　,0.6,0.1,16.9,51,0.04,0.06,0.7,0.22,0.13,0,20,0,0
903,マンゴスチン　生　　　,0.6,0.2,17.5,0,0.11,0.03,0.5,0.33,0.04,0,3,0,0
904,メロン　温室メロン　生　　　,1.1,0.1,10.3,3,0.06,0.02,0.5,0.19,0.1,0,18,0,0
905,メロン　露地メロン　緑肉種　生　,1,0.1,10.4,12,0.05,0.02,0.8,0.16,0.11,0,25,0,0
906,メロン　露地メロン　赤肉種　生　　,1,0.1,10.4,300,0.05,0.02,0.8,0.16,0.11,0,25,0,0
907,（もも類）　もも　生　　,0.6,0.1,10.2,Tr,0.01,0.01,0.6,0.13,0.02,0,8,0,0
908,（もも類）　もも　30 %果汁入り飲料（ネクター）　　,0.2,0.1,11.6,0,Tr,0.01,0.2,0.1,Tr,0,2,0,0
909,（もも類）　もも　缶詰　白肉種　果肉　,0.5,0.1,20.6,0,0.01,0.02,0.3,0.07,0.01,0,2,0,0
910,（もも類）　もも　缶詰　黄肉種　果肉　,0.5,0.1,20.6,17,0.01,0.02,0.3,0.07,0.01,0,2,0,0
911,（もも類）　もも　缶詰　液汁　,0.3,0.1,19.8,0,0.01,0.01,0.3,0,0.01,0,2,0,0
912,（もも類）　ネクタリン　生　　,0.7,0.3,10.7,20,0.02,0.03,0.7,0.2,0.01,0,10,0,0
913,やまもも　生　　　,0.5,0.2,11.3,2,0.04,0.03,0.3,0.21,0.05,0,4,0,0
914,ライチー　生　　　,1,0.1,16.4,0,0.02,0.06,1,0,0.09,0,36,0,0
915,ラズベリー　生　　　,1.1,0.1,10.2,2,0.02,0.04,0.6,0.43,0.07,0,22,0,0
916,りゅうがん　乾　　　,5.1,0.4,72.9,0,0.03,0.74,2.5,0,0.2,0,0,0,0
917,りんご　皮むき　生　　　,0.1,0.2,15.5,1,0.02,Tr,0.1,0.03,0.04,0,4,0,Tr
918,りんご　皮つき　生　　　,0.2,0.3,16.2,2,0.02,0.01,0.1,0.05,0.04,0,6,0,2
919,りんご　果実飲料　ストレートジュース　　,0.2,0.1,11.8,0,0.01,0.01,0.1,0.21,0.03,0,3,0,0
920,りんご　果実飲料　濃縮還元ジュース　　,0.1,0.2,11.4,0,Tr,Tr,0.1,0.11,0.02,0,1,0,0
921,りんご　果実飲料　50 %果汁入り飲料　　,0.1,Tr,11.5,0,0,0,0,0,0.01,0,Tr,0,0
922,りんご　果実飲料　30 %果汁入り飲料　　,Tr,Tr,11.4,0,0,0,0,0,0.01,0,Tr,0,0
923,りんご　缶詰　　　,0.3,0.1,20.1,1,0.01,0.01,0.1,0,0.01,0,Tr,0,0
924,りんご　ジャム　　　,0.2,0.1,52.7,Tr,0.01,0,0,0,0.03,0,Tr,0,0
925,えのきたけ　生　　　,2.7,0.2,7.6,0,0.24,0.17,6.8,1.4,0.12,0,0,0.9,0
926,えのきたけ　ゆで　　　,2.8,0.1,7.8,0,0.19,0.13,3.7,0.96,0.09,0,0,0.8,0
927,えのきたけ　油いため　　　,3,3.9,8.8,0,0.26,0.18,7.2,1.47,0.1,0,0,0.8,-4
928,えのきたけ　味付け瓶詰　　　,3.6,0.3,16.9,0,0.26,0.17,4.4,1.04,0.09,0,0,0.1,0
929,（きくらげ類）　あらげきくらげ　乾　　,6.9,0.7,77,0,0.01,0.44,1.7,0.61,0.08,0,0,128.5,0
930,（きくらげ類）　あらげきくらげ　ゆで　　,1.2,0.1,16.1,0,0,0.07,0.1,0,0.01,0,0,25.3,0
931,（きくらげ類）　あらげきくらげ　油いため　　,2.3,5.2,27.8,0,0,0.11,0.1,0.06,0.02,0,0,37.7,-6
932,（きくらげ類）　きくらげ　乾　　,7.9,2.1,71.1,0,0.19,0.87,3.2,1.14,0.1,0,0,85.4,0
933,（きくらげ類）　きくらげ　ゆで　　,0.6,0.2,5.2,0,0.01,0.06,Tr,0,0.01,0,0,8.8,0
934,（きくらげ類）　しろきくらげ　乾　　,4.9,0.7,74.5,0,0.12,0.7,2.2,1.37,0.1,0,0,15.1,0
